Product ID,Product Name,Category,Sub-Category,Order Date,Region,State,City,Segment,Quantity,Discount,Sales,Profit
PROD-0842,Desktop Computer,Technology,Computers,2025-03-03,East,Haryana,Delhi,Home Office,3,0.1,10121.89,2711.04
PROD-0843,Office Chair,Furniture,Chairs,2025-07-14,West,Tamil Nadu,Delhi,Home Office,7,0.05,13195.53,1321.82
PROD-0844,Notebook,Office Supplies,Paper,2025-02-26,East,Rajasthan,Delhi,Consumer,5,0.1,9184.87,1883.88
PROD-0845,Office Chair,Furniture,Chairs,2025-12-05,Central,Haryana,Ghaziabad,Corporate,6,0.15,5417.64,552.78
PROD-0846,File Cabinet,Office Supplies,Storage,2025-06-05,East,Rajasthan,Bengaluru,Home Office,2,0.0,2557.65,564.58
PROD-0847,Shipping Labels,Office Supplies,Labels,2025-11-06,West,Delhi,Noida,Consumer,6,0.1,6070.57,560.06
PROD-0848,Printer,Technology,Machines,2025-01-22,Central,Rajasthan,Pune,Home Office,4,0.15,4944.25,1182.51
PROD-0849,Document Folder,Office Supplies,Binders,2025-03-20,South,Rajasthan,Bengaluru,Corporate,1,0.15,3326.62,530.53
PROD-0850,Cordless Phone,Technology,Phones,2025-02-04,East,Gujarat,Ghaziabad,Corporate,8,0.2,10562.25,2093.2
PROD-0851,Ergonomic Chair,Furniture,Chairs,2025-04-08,Central,Maharashtra,Jaipur,Home Office,7,0.2,12451.39,2665.23
PROD-0852,File Labels,Office Supplies,Labels,2025-07-25,East,Uttar Pradesh,Chennai,Corporate,5,0.0,5292.08,476.29
PROD-0853,Scanner,Technology,Machines,2025-06-05,East,Karnataka,Delhi,Home Office,4,0.1,7514.64,1271.73
PROD-0854,Wood Bookcase,Furniture,Bookcases,2025-11-24,South,Uttar Pradesh,Mumbai,Consumer,3,0.1,23559.84,5975.5
PROD-0855,Smartphone,Technology,Phones,2025-11-29,South,Maharashtra,Ahmedabad,Home Office,6,0.1,15872.17,1873.34
PROD-0856,Storage Box,Office Supplies,Storage,2025-11-17,South,Maharashtra,Pune,Consumer,1,0.05,20624.7,4557.82
PROD-0857,Printer,Technology,Machines,2025-12-19,East,Tamil Nadu,Mumbai,Corporate,7,0.1,23649.56,5693.77
PROD-0858,Document Folder,Office Supplies,Binders,2025-11-19,West,Rajasthan,Ghaziabad,Corporate,7,0.05,4017.69,887.23
PROD-0859,Desk Lamp,Furniture,Furnishings,2025-08-24,West,Maharashtra,Pune,Consumer,3,0.05,20417.61,1885.65
PROD-0860,Ring Binder,Office Supplies,Binders,2025-07-21,West,Haryana,Noida,Home Office,4,0.0,1875.93,293.77
PROD-0861,Tablet,Technology,Computers,2025-01-07,Central,Uttar Pradesh,Ghaziabad,Consumer,2,0.0,9540.2,739.45
PROD-0862,Wood Bookcase,Furniture,Bookcases,2025-11-18,Central,Rajasthan,Noida,Consumer,1,0.0,19841.15,5742.12
PROD-0863,Cushion,Furniture,Furnishings,2025-08-16,Central,Gujarat,Chennai,Consumer,3,0.15,7788.52,586.74
PROD-0864,Office Chair,Furniture,Chairs,2025-10-06,East,Uttar Pradesh,Mumbai,Corporate,5,0.15,2698.77,196.04
PROD-0865,File Binder,Office Supplies,Binders,2025-12-02,Central,Tamil Nadu,Ghaziabad,Consumer,5,0.15,5763.23,1086.01
PROD-0866,Dining Chair,Furniture,Chairs,2025-07-02,Central,Uttar Pradesh,Gurugram,Consumer,2,0.0,15450.06,2164.91
PROD-0867,Cushion,Furniture,Furnishings,2025-06-21,South,Gujarat,Bengaluru,Consumer,3,0.05,17033.92,4422.27
PROD-0868,Drawing Paper,Office Supplies,Art,2025-07-08,East,Maharashtra,Bengaluru,Consumer,5,0.0,20296.38,5017.55
PROD-0869,Drawing Paper,Office Supplies,Art,2025-09-02,South,Maharashtra,Noida,Corporate,2,0.15,2962.13,729.9
PROD-0870,Dining Table,Furniture,Tables,2025-06-30,West,Rajasthan,Ghaziabad,Home Office,6,0.15,12431.03,2360.06
PROD-0871,Wall Clock,Furniture,Furnishings,2025-10-09,East,Haryana,Noida,Home Office,8,0.15,13537.87,2107.18
PROD-0872,Office Copier,Technology,Copiers,2025-10-23,East,Uttar Pradesh,Bengaluru,Home Office,4,0.05,17621.87,2350.86
PROD-0873,Ring Binder,Office Supplies,Binders,2025-01-31,East,Haryana,Mumbai,Consumer,6,0.05,9117.33,1071.2
PROD-0874,Ergonomic Chair,Furniture,Chairs,2025-03-12,Central,Haryana,Bengaluru,Consumer,2,0.05,24056.99,3299.34
PROD-0875,Business Phone,Technology,Phones,2025-10-25,Central,Maharashtra,Bengaluru,Consumer,2,0.2,11999.14,2568.96
PROD-0876,Conference Table,Furniture,Tables,2025-01-07,East,Gujarat,Jaipur,Corporate,7,0.05,3870.47,615.67
PROD-0877,Mouse,Technology,Accessories,2025-11-27,Central,Maharashtra,Chennai,Consumer,1,0.05,7276.21,449.31
PROD-0878,Wall Clock,Furniture,Furnishings,2025-12-15,South,Karnataka,Ahmedabad,Consumer,8,0.1,13920.77,3505.37
PROD-0879,Printer Paper,Office Supplies,Paper,2025-07-13,East,Haryana,Ghaziabad,Home Office,3,0.15,18616.9,3240.21
PROD-0880,Printer,Technology,Machines,2025-12-21,East,Uttar Pradesh,Bengaluru,Home Office,8,0.15,12013.79,2622.51
PROD-0881,File Binder,Office Supplies,Binders,2025-02-25,South,Uttar Pradesh,Mumbai,Corporate,2,0.2,2083.54,407.87
PROD-0882,Office Chair,Furniture,Chairs,2025-04-19,East,Uttar Pradesh,Mumbai,Corporate,1,0.1,18949.56,1653.2
PROD-0883,Ergonomic Chair,Furniture,Chairs,2025-09-05,Central,Rajasthan,Pune,Corporate,1,0.0,1344.02,384.22
PROD-0884,Laptop,Technology,Computers,2025-07-20,Central,Maharashtra,Delhi,Home Office,6,0.0,24350.19,3234.42
PROD-0885,Drawing Paper,Office Supplies,Art,2025-01-20,Central,Karnataka,Mumbai,Home Office,5,0.15,4156.39,246.2
PROD-0886,Tablet,Technology,Computers,2025-03-24,South,Haryana,Delhi,Home Office,6,0.05,11269.88,1442.74
PROD-0887,Laser Copier,Technology,Copiers,2025-04-17,West,Delhi,Delhi,Consumer,2,0.2,23956.69,3966.22
PROD-0888,Address Labels,Office Supplies,Labels,2025-09-13,East,Delhi,Pune,Home Office,2,0.05,11451.98,3084.46
PROD-0889,Storage Box,Office Supplies,Storage,2025-02-06,West,Gujarat,Jaipur,Home Office,3,0.15,17809.78,1733.13
PROD-0890,Ergonomic Chair,Furniture,Chairs,2025-09-07,East,Tamil Nadu,Bengaluru,Home Office,1,0.1,9182.28,1241.55
PROD-0891,Mouse,Technology,Accessories,2025-02-12,Central,Uttar Pradesh,Mumbai,Home Office,7,0.1,12722.67,3084.19
PROD-0892,Smartphone,Technology,Phones,2025-02-23,Central,Karnataka,Ahmedabad,Corporate,5,0.2,9489.17,1137.33
PROD-0893,Cordless Phone,Technology,Phones,2025-08-27,East,Delhi,Ahmedabad,Corporate,8,0.15,16115.74,1058.61
PROD-0894,Wall Clock,Furniture,Furnishings,2025-02-03,West,Delhi,Pune,Corporate,6,0.2,8659.23,1188.56
PROD-0895,Dining Table,Furniture,Tables,2025-03-16,West,Uttar Pradesh,Bengaluru,Corporate,4,0.0,8106.64,2407.29
PROD-0896,Ring Binder,Office Supplies,Binders,2025-04-19,East,Delhi,Ghaziabad,Consumer,1,0.15,23823.23,2378.58
PROD-0897,Sketch Pen,Office Supplies,Art,2025-06-02,South,Maharashtra,Delhi,Consumer,8,0.2,21801.53,1805.62
PROD-0898,File Cabinet,Office Supplies,Storage,2025-03-26,East,Haryana,Bengaluru,Home Office,4,0.15,8829.52,1278.92
PROD-0899,Laser Copier,Technology,Copiers,2025-10-15,South,Rajasthan,Delhi,Consumer,4,0.2,2083.55,340.25
PROD-0900,File Binder,Office Supplies,Binders,2025-06-12,Central,Tamil Nadu,Ghaziabad,Home Office,2,0.15,19831.62,1950.35
PROD-0901,Address Labels,Office Supplies,Labels,2025-01-19,East,Haryana,Mumbai,Corporate,4,0.05,18680.83,2751.53
PROD-0902,Computer Table,Furniture,Tables,2025-10-23,South,Delhi,Jaipur,Home Office,1,0.1,9350.87,454.85
PROD-0903,Marker Set,Office Supplies,Art,2025-06-30,South,Delhi,Ghaziabad,Corporate,6,0.15,20730.42,3185.72
PROD-0904,Storage Box,Office Supplies,Storage,2025-10-11,West,Gujarat,Gurugram,Consumer,3,0.15,13637.66,1405.61
PROD-0905,Office Chair,Furniture,Chairs,2025-11-29,Central,Tamil Nadu,Chennai,Home Office,1,0.15,15464.07,997.91
PROD-0906,Office Bookcase,Furniture,Bookcases,2025-04-19,East,Tamil Nadu,Noida,Corporate,4,0.2,19455.47,2261.04
PROD-0907,Drawing Paper,Office Supplies,Art,2025-12-27,South,Gujarat,Pune,Corporate,7,0.1,338.99,74.91
PROD-0908,Ring Binder,Office Supplies,Binders,2025-08-01,South,Rajasthan,Ghaziabad,Home Office,1,0.05,535.92,126.07
PROD-0909,Document Folder,Office Supplies,Binders,2025-07-20,West,Maharashtra,Ahmedabad,Home Office,4,0.15,15464.26,3379.97
PROD-0910,Wall Clock,Furniture,Furnishings,2025-09-22,East,Delhi,Gurugram,Corporate,3,0.0,11019.43,2506.99
PROD-0911,USB Hub,Technology,Accessories,2025-03-23,Central,Maharashtra,Delhi,Home Office,6,0.0,5213.5,294.09
PROD-0912,Printer,Technology,Machines,2025-10-20,South,Maharashtra,Mumbai,Home Office,7,0.05,778.45,218.79
PROD-0913,Wood Bookcase,Furniture,Bookcases,2025-10-02,Central,Gujarat,Noida,Consumer,4,0.15,18198.87,3752.76
PROD-0914,Business Phone,Technology,Phones,2025-10-24,East,Gujarat,Pune,Consumer,2,0.2,2906.65,187.59
PROD-0915,Dining Chair,Furniture,Chairs,2025-07-05,West,Delhi,Jaipur,Home Office,4,0.15,9861.39,2085.99
PROD-0916,Computer Table,Furniture,Tables,2025-08-03,East,Gujarat,Delhi,Consumer,7,0.15,22259.38,4770.56
PROD-0917,Fax Machine,Technology,Machines,2025-11-07,West,Uttar Pradesh,Ghaziabad,Home Office,1,0.1,3062.6,822.59
PROD-0918,Keyboard,Technology,Accessories,2025-04-09,East,Karnataka,Bengaluru,Consumer,1,0.2,13468.46,1917.22
PROD-0919,Dining Chair,Furniture,Chairs,2025-03-12,West,Karnataka,Noida,Corporate,4,0.05,2223.55,246.93
PROD-0920,Fax Machine,Technology,Machines,2025-05-31,West,Karnataka,Pune,Consumer,8,0.15,18668.08,2523.24
PROD-0921,Office Bookcase,Furniture,Bookcases,2025-02-22,West,Haryana,Jaipur,Corporate,5,0.05,4266.48,1169.09
PROD-0922,Mouse,Technology,Accessories,2025-11-15,South,Rajasthan,Noida,Corporate,2,0.15,15241.3,1294.61
PROD-0923,Ergonomic Chair,Furniture,Chairs,2025-05-10,Central,Delhi,Ghaziabad,Corporate,7,0.2,7442.82,822.06
PROD-0924,File Binder,Office Supplies,Binders,2025-05-06,South,Delhi,Delhi,Corporate,2,0.1,5497.33,707.46
PROD-0925,Business Phone,Technology,Phones,2025-06-18,Central,Haryana,Pune,Home Office,4,0.1,11714.61,2896.06
PROD-0926,Conference Table,Furniture,Tables,2025-10-15,West,Haryana,Bengaluru,Corporate,5,0.0,17949.2,3472.94
PROD-0927,Conference Table,Furniture,Tables,2025-09-10,Central,Tamil Nadu,Ghaziabad,Home Office,8,0.1,1312.78,183.5
PROD-0928,File Labels,Office Supplies,Labels,2025-05-02,West,Gujarat,Ghaziabad,Corporate,1,0.2,7233.17,1718.54
PROD-0929,Dining Chair,Furniture,Chairs,2025-11-27,West,Gujarat,Pune,Corporate,1,0.0,1875.93,482.98
PROD-0930,Sketch Pen,Office Supplies,Art,2025-10-12,West,Tamil Nadu,Noida,Corporate,6,0.0,12421.39,1842.49
PROD-0931,Smartphone,Technology,Phones,2025-04-25,South,Haryana,Mumbai,Consumer,1,0.05,20662.59,1497.41
PROD-0932,Computer Table,Furniture,Tables,2025-07-08,Central,Delhi,Delhi,Corporate,1,0.0,23362.64,2684.88
PROD-0933,Office Bookcase,Furniture,Bookcases,2025-12-19,West,Delhi,Ghaziabad,Corporate,7,0.05,6857.31,1831.96
PROD-0934,Cushion,Furniture,Furnishings,2025-08-17,West,Gujarat,Bengaluru,Home Office,2,0.05,13115.83,2423.12
PROD-0935,Ring Binder,Office Supplies,Binders,2025-05-16,East,Karnataka,Noida,Consumer,5,0.1,17827.83,3042.6
PROD-0936,Copy Paper,Office Supplies,Paper,2025-01-07,Central,Rajasthan,Mumbai,Home Office,4,0.15,11783.54,971.35
PROD-0937,Scanner,Technology,Machines,2025-06-09,East,Karnataka,Bengaluru,Corporate,8,0.2,16433.94,1004.64
PROD-0938,Shipping Labels,Office Supplies,Labels,2025-04-14,South,Delhi,Ghaziabad,Corporate,7,0.1,4820.64,675.84
PROD-0939,Office Chair,Furniture,Chairs,2025-01-09,West,Rajasthan,Pune,Consumer,8,0.0,4797.69,811.1
PROD-0940,Cordless Phone,Technology,Phones,2025-08-09,South,Uttar Pradesh,Jaipur,Corporate,4,0.2,3892.91,491.17
PROD-0941,Copy Paper,Office Supplies,Paper,2025-11-29,East,Haryana,Ghaziabad,Home Office,7,0.15,18340.24,1535.27
PROD-0942,Shipping Labels,Office Supplies,Labels,2025-09-10,Central,Karnataka,Noida,Consumer,7,0.0,2863.24,605.82
PROD-0943,Wood Bookcase,Furniture,Bookcases,2025-02-03,West,Haryana,Ahmedabad,Consumer,2,0.2,6995.17,1258.45
PROD-0944,Office Bookcase,Furniture,Bookcases,2025-04-16,South,Uttar Pradesh,Noida,Consumer,3,0.1,19675.33,3704.91
PROD-0945,Scanner,Technology,Machines,2025-06-06,South,Tamil Nadu,Ghaziabad,Consumer,4,0.0,4380.28,401.5
PROD-0946,Color Copier,Technology,Copiers,2025-06-21,East,Uttar Pradesh,Gurugram,Corporate,1,0.1,4561.25,1109.67
PROD-0947,Address Labels,Office Supplies,Labels,2025-09-08,South,Karnataka,Chennai,Home Office,4,0.0,11893.32,3029.6
PROD-0948,Conference Table,Furniture,Tables,2025-02-21,South,Gujarat,Jaipur,Corporate,5,0.1,20126.73,2955.38
PROD-0949,Sketch Pen,Office Supplies,Art,2025-06-30,West,Delhi,Pune,Home Office,5,0.2,17797.41,3468.81
PROD-0950,Smartphone,Technology,Phones,2025-07-30,Central,Karnataka,Gurugram,Home Office,4,0.05,16535.27,2188.17
PROD-0951,Color Copier,Technology,Copiers,2025-04-16,South,Tamil Nadu,Chennai,Consumer,2,0.15,4966.98,885.27
PROD-0952,File Cabinet,Office Supplies,Storage,2025-07-20,Central,Rajasthan,Gurugram,Consumer,7,0.1,23639.87,2709.08
PROD-0953,Drawing Paper,Office Supplies,Art,2025-06-27,East,Tamil Nadu,Ghaziabad,Home Office,5,0.0,2888.24,504.67
PROD-0954,Shipping Labels,Office Supplies,Labels,2025-12-07,South,Uttar Pradesh,Jaipur,Consumer,3,0.1,7695.59,458.19
PROD-0955,Storage Bookcase,Furniture,Bookcases,2025-03-05,Central,Uttar Pradesh,Pune,Consumer,1,0.0,12285.91,1936.02
PROD-0956,Plastic Storage,Office Supplies,Storage,2025-12-07,East,Haryana,Gurugram,Consumer,3,0.1,23849.08,1838.64
PROD-0957,Ring Binder,Office Supplies,Binders,2025-08-31,Central,Gujarat,Pune,Home Office,6,0.15,6330.9,837.54
PROD-0958,Document Folder,Office Supplies,Binders,2025-08-12,East,Gujarat,Ghaziabad,Corporate,6,0.05,20138.85,4224.9
PROD-0959,Laptop,Technology,Computers,2025-06-06,West,Haryana,Noida,Consumer,2,0.15,7538.75,1194.81
PROD-0960,Office Copier,Technology,Copiers,2025-06-10,West,Tamil Nadu,Delhi,Home Office,6,0.15,11789.22,1669.85
PROD-0961,Desk Lamp,Furniture,Furnishings,2025-03-13,East,Gujarat,Delhi,Corporate,5,0.2,19697.81,2805.78
PROD-0962,Cushion,Furniture,Furnishings,2025-01-04,Central,Delhi,Delhi,Corporate,8,0.2,20215.9,2669.39
PROD-0963,Cordless Phone,Technology,Phones,2025-11-01,South,Uttar Pradesh,Noida,Home Office,2,0.2,20575.21,2804.27
PROD-0964,Fax Machine,Technology,Machines,2025-01-28,West,Maharashtra,Mumbai,Home Office,4,0.2,12979.16,2441.18
PROD-0965,Laptop,Technology,Computers,2025-11-18,East,Delhi,Noida,Consumer,5,0.0,18020.68,4530.47
PROD-0966,Ergonomic Chair,Furniture,Chairs,2025-02-19,West,Haryana,Delhi,Consumer,4,0.15,5226.7,249.52
PROD-0967,Marker Set,Office Supplies,Art,2025-04-05,West,Delhi,Ahmedabad,Consumer,4,0.2,21066.76,1939.29
PROD-0968,Smartphone,Technology,Phones,2025-03-14,West,Gujarat,Pune,Home Office,4,0.2,4393.77,351.81
PROD-0969,Wall Clock,Furniture,Furnishings,2025-12-08,West,Maharashtra,Delhi,Corporate,5,0.0,9871.05,1638.5
PROD-0970,Printer Paper,Office Supplies,Paper,2025-07-19,West,Uttar Pradesh,Bengaluru,Consumer,1,0.0,14576.37,3079.66
PROD-0971,Marker Set,Office Supplies,Art,2025-01-05,West,Delhi,Ghaziabad,Home Office,3,0.2,9040.03,742.69
PROD-0972,Storage Bookcase,Furniture,Bookcases,2025-10-16,South,Haryana,Noida,Home Office,6,0.05,11568.12,1314.21
PROD-0973,Marker Set,Office Supplies,Art,2025-11-07,South,Maharashtra,Bengaluru,Home Office,3,0.2,14464.57,2821.74
PROD-0974,USB Hub,Technology,Accessories,2025-11-13,East,Karnataka,Noida,Home Office,7,0.0,1829.11,481.07
PROD-0975,Cushion,Furniture,Furnishings,2025-09-01,East,Haryana,Ahmedabad,Consumer,6,0.05,19033.75,1380.71
PROD-0976,Wood Bookcase,Furniture,Bookcases,2025-01-20,Central,Maharashtra,Bengaluru,Consumer,2,0.1,11121.98,2018.31
PROD-0977,Color Copier,Technology,Copiers,2025-03-10,South,Karnataka,Mumbai,Home Office,4,0.15,5013.59,679.2
PROD-0978,Cushion,Furniture,Furnishings,2025-04-09,East,Uttar Pradesh,Bengaluru,Corporate,2,0.0,14615.38,1474.47
PROD-0979,Printer,Technology,Machines,2025-06-24,East,Tamil Nadu,Chennai,Corporate,3,0.2,17106.68,2381.85
PROD-0980,Shipping Labels,Office Supplies,Labels,2025-03-12,Central,Maharashtra,Chennai,Corporate,2,0.15,11056.12,2523.23
PROD-0981,Dining Chair,Furniture,Chairs,2025-04-29,South,Gujarat,Ahmedabad,Home Office,1,0.1,15097.02,755.94
PROD-0982,Copy Paper,Office Supplies,Paper,2025-05-28,South,Haryana,Gurugram,Consumer,2,0.05,13430.43,3359.41
PROD-0983,Business Phone,Technology,Phones,2025-08-30,South,Karnataka,Bengaluru,Consumer,5,0.0,16382.82,2203.67
PROD-0984,Computer Table,Furniture,Tables,2025-06-18,Central,Rajasthan,Noida,Corporate,1,0.0,6005.09,1509.77
PROD-0985,Printer,Technology,Machines,2025-10-10,Central,Uttar Pradesh,Jaipur,Home Office,8,0.1,23673.03,4918.05
PROD-0986,Office Bookcase,Furniture,Bookcases,2025-09-02,Central,Uttar Pradesh,Mumbai,Home Office,5,0.05,19571.31,1029.31
PROD-0987,Office Copier,Technology,Copiers,2025-12-17,West,Maharashtra,Ahmedabad,Home Office,1,0.0,13879.52,2037.25
PROD-0988,Address Labels,Office Supplies,Labels,2025-03-01,South,Rajasthan,Mumbai,Corporate,8,0.2,3082.12,728.94
PROD-0989,Copy Paper,Office Supplies,Paper,2025-04-29,Central,Uttar Pradesh,Mumbai,Consumer,2,0.05,14777.14,2151.6
PROD-0990,Office Chair,Furniture,Chairs,2025-08-13,East,Gujarat,Ghaziabad,Home Office,3,0.1,7172.51,887.06
PROD-0991,Drawing Paper,Office Supplies,Art,2025-03-04,South,Karnataka,Jaipur,Home Office,2,0.2,2047.99,166.24
PROD-0992,Plastic Storage,Office Supplies,Storage,2025-05-30,Central,Uttar Pradesh,Bengaluru,Corporate,4,0.1,13242.08,1545.92
PROD-0993,Scanner,Technology,Machines,2025-05-24,East,Gujarat,Chennai,Consumer,2,0.05,5208.34,1288.22
PROD-0994,Storage Bookcase,Furniture,Bookcases,2025-03-14,West,Delhi,Delhi,Corporate,1,0.15,24451.06,4416.0
PROD-0995,Office Bookcase,Furniture,Bookcases,2025-10-29,West,Tamil Nadu,Delhi,Corporate,7,0.0,7615.26,494.46
PROD-0996,Sketch Pen,Office Supplies,Art,2025-04-25,South,Uttar Pradesh,Chennai,Corporate,4,0.15,9576.28,1490.59
PROD-0997,Office Bookcase,Furniture,Bookcases,2025-10-30,West,Haryana,Delhi,Consumer,4,0.1,18967.72,3951.01
PROD-0998,Office Copier,Technology,Copiers,2025-12-14,South,Maharashtra,Ahmedabad,Corporate,5,0.2,21484.08,2850.95
PROD-0999,Desktop Computer,Technology,Computers,2025-01-08,East,Gujarat,Bengaluru,Home Office,5,0.1,20019.78,1286.19
PROD-1000,Printer Paper,Office Supplies,Paper,2025-05-21,Central,Delhi,Pune,Home Office,6,0.1,6828.37,1509.38
